pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
1,56,1.896000,0.055155,1.329086,0.342633,0.089920,1.298520,0.159499,0.166820,1.305638,0.037872,0.196517,1.326661,-0.160578,0.095475,1.295825,-0.327714,-0.018861,1.534225,-0.306656,-0.134596,1.294603,-0.435928,-0.513734,-0.663871,-0.315098,0.590612,-0.531173,-0.485572,0.134232,-0.165345,-0.186666,0.100445,0.010975,-0.225145,0.012638,-0.070174,-0.036422,-0.117746,0.060945,-0.000655,-0.081520,-0.574166,-0.093976
1,57,1.498900,-0.115197,1.585971,0.288134,-0.038207,1.507550,0.132425,0.061155,1.476852,0.028189,0.132481,1.429268,-0.154545,0.077095,1.312653,-0.315692,-0.045391,1.552941,-0.319907,-0.135993,1.285872,-0.439361,-0.531041,-0.733992,-0.307987,0.685826,-0.561671,-0.304345,-0.027114,-0.296207,-0.110424,-0.046381,-0.131039,-0.129472,0.067405,-0.046466,-0.077818,-0.027152,0.130119,-0.026671,-0.073313,-0.616811,-0.066354
1,58,1.621400,0.280046,1.341416,0.298883,0.263411,1.313695,0.111219,0.292423,1.316155,-0.029742,0.254590,1.333143,-0.227110,0.100551,1.296465,-0.355103,-0.005394,1.531646,-0.301590,-0.150378,1.292279,-0.401118,-0.582827,-0.566158,-0.293275,0.496214,-0.605276,-0.538241,0.088007,0.000414,-0.228166,0.054614,0.168921,-0.230721,0.010890,-0.214266,-0.038738,-0.126974,-0.081819,0.003701,-0.083384,-0.468209,-0.080793
1,59,1.476900,0.271515,1.338858,0.314259,0.245878,1.328660,0.126138,0.275386,1.338241,-0.015787,0.243137,1.351576,-0.214904,0.091162,1.299688,-0.352188,-0.019386,1.536010,-0.317789,-0.154149,1.289397,-0.431294,-0.570582,-0.542042,-0.306774,0.482049,-0.575018,-0.584253,0.098357,-0.004802,-0.173571,0.046457,0.149508,-0.175708,0.037447,-0.185231,-0.034511,-0.103450,-0.043131,0.005134,-0.078293,-0.534149,-0.072682
1,60,1.410300,-0.283449,1.245676,0.218117,-0.156464,1.246639,0.076124,-0.026689,1.233450,0.012026,0.086035,1.270977,-0.135632,0.057199,1.301873,-0.304696,-0.075143,1.532753,-0.317115,-0.135559,1.292361,-0.465244,-0.421673,-0.592059,-0.638117,0.563275,-0.417770,-0.304411,0.233310,-0.416816,-0.319060,0.272852,-0.148705,-0.177545,-0.036441,0.310318,-0.107969,-0.118418,0.237457,-0.042163,-0.042422,-0.666723,-0.093078
1,61,1.499800,0.369344,1.225098,0.266199,0.316282,1.228215,0.085252,0.327738,1.245800,-0.058051,0.270338,1.291473,-0.246028,0.108143,1.290863,-0.360008,0.003498,1.531433,-0.292373,-0.146658,1.294537,-0.382177,-0.614606,-0.471134,-0.299572,0.402052,-0.590745,-0.626760,0.130066,0.080256,-0.294423,0.107469,0.222374,-0.276072,-0.012834,-0.196947,-0.036510,-0.130952,-0.122454,0.001641,-0.071129,-0.424292,-0.087813
1,62,3.665100,0.062517,1.785728,0.200692,0.095791,1.653741,0.068073,0.159105,1.586956,-0.047232,0.177959,1.487891,-0.223606,0.085237,1.318990,-0.348907,-0.020375,1.564035,-0.359126,-0.138545,1.283556,-0.460556,-0.664942,-0.692488,-0.174536,0.674261,-0.665790,-0.261055,-0.183035,-0.167179,-0.086046,-0.191408,-0.037792,-0.112689,0.089917,-0.088970,-0.071710,0.033022,0.034806,0.002171,-0.075064,-0.604286,-0.050731
1,63,1.953800,-0.230518,1.846723,0.134000,-0.136670,1.708295,0.040698,-0.027784,1.632055,-0.026933,0.065455,1.516063,-0.162878,0.037878,1.325935,-0.294736,-0.064632,1.568493,-0.351367,-0.128565,1.281237,-0.479683,0.591849,0.729206,0.342394,-0.718907,0.609266,0.055285,-0.222187,-0.399623,-0.089102,-0.220273,-0.248640,-0.095348,0.125800,0.078670,-0.073458,0.051454,0.254167,-0.001997,-0.068356,-0.743438,-0.058033
1,64,1.467100,0.377150,1.229921,0.248868,0.330234,1.222452,0.066163,0.336742,1.238778,-0.075762,0.273972,1.288051,-0.258811,0.121681,1.288312,-0.367637,0.018781,1.521052,-0.300114,-0.143499,1.295031,-0.394726,0.705606,0.408650,0.356323,-0.360821,0.665855,0.538800,0.126417,0.083208,-0.321582,0.126498,0.225410,-0.236157,0.061089,-0.073345,-0.066611,-0.163943,-0.145248,0.019647,-0.079548,-0.439158,-0.086846
1,65,1.420900,0.221266,1.584134,0.275282,0.223883,1.506249,0.101422,0.263281,1.471005,-0.035747,0.239717,1.422624,-0.229405,0.099154,1.309469,-0.359180,-0.008510,1.550817,-0.337738,-0.144073,1.289789,-0.442438,-0.677150,-0.581554,-0.302805,-0.551121,0.669763,0.397049,-0.060157,-0.075784,-0.150762,-0.078978,0.110610,-0.137778,0.064390,-0.169339,-0.048283,-0.045248,-0.044226,-0.002718,-0.078144,-0.553289,-0.059389
1,66,1.332600,0.379484,1.238008,0.235839,0.334921,1.240433,0.052734,0.345288,1.259551,-0.088773,0.288693,1.303173,-0.276431,0.120564,1.296552,-0.383203,0.015183,1.528418,-0.328146,-0.136120,1.293596,-0.425045,0.704640,0.389837,0.378000,-0.343832,0.658849,0.540745,0.134983,0.067546,-0.307756,0.092677,0.233766,-0.263351,0.032103,-0.234729,-0.013881,-0.136646,-0.116511,0.003408,-0.085617,-0.471691,-0.074792
1,67,1.721400,0.035338,1.180018,0.321391,0.071077,1.194643,0.136247,0.148274,1.225175,0.019596,0.183196,1.286959,-0.168388,0.102540,1.296147,-0.327211,-0.027715,1.525909,-0.301712,-0.134137,1.292164,-0.435601,0.531965,0.556256,0.474161,-0.542017,0.477341,0.529971,0.236102,-0.150167,-0.215336,0.209628,-0.002494,-0.159799,0.016985,0.173321,-0.079641,-0.159519,0.068140,-0.016854,-0.054340,-0.562743,-0.091141
1,68,2.200100,0.278753,1.562255,0.244048,0.266582,1.484541,0.070876,0.301978,1.450474,-0.067360,0.265438,1.407394,-0.259769,0.114894,1.305594,-0.371863,0.003547,1.547118,-0.336151,-0.136934,1.290026,-0.425419,0.647900,0.617895,0.221178,-0.594765,0.618961,0.481749,-0.060628,-0.034001,-0.142567,-0.075377,0.149065,-0.175540,0.072519,-0.219532,-0.034804,-0.058534,-0.071403,-0.002927,-0.085248,-0.495396,-0.067113
1,69,1.677700,-0.230058,1.827963,0.090186,-0.134986,1.679132,0.015895,-0.024141,1.605272,-0.044983,0.064685,1.497956,-0.185540,0.053214,1.342053,-0.308984,-0.064538,1.569403,-0.370882,-0.136017,1.279624,-0.498592,0.381044,0.658532,-0.401499,-0.700057,0.644928,0.042725,-0.204504,-0.412905,-0.102771,-0.197707,-0.234420,-0.012020,-0.348733,-0.280680,0.213695,0.059189,0.240628,0.006961,-0.064762,-0.742977,-0.050284
1,70,2.310500,-0.143418,1.380805,0.213508,-0.044221,1.304087,0.071550,0.071908,1.250333,0.002588,0.155786,1.253323,-0.149987,0.094219,1.293332,-0.301342,-0.037008,1.529608,-0.315821,-0.117778,1.294958,-0.460574,0.226358,0.765347,-0.210784,-0.619638,0.565849,0.285100,0.088924,-0.408622,-0.380705,0.252458,-0.059271,-0.283481,-0.154562,-0.256299,0.036168,-0.134079,0.192254,-0.037560,-0.069448,-0.657762,-0.097199
1,71,1.833200,0.051474,1.423190,0.248124,0.095534,1.351471,0.079553,0.183836,1.301250,-0.026877,0.213376,1.293603,-0.207178,0.105226,1.295415,-0.350071,-0.021275,1.532363,-0.329775,-0.139519,1.291618,-0.448864,0.163759,0.652329,-0.265984,-0.575638,0.615058,0.418399,0.013344,-0.259350,-0.345132,0.130993,0.056645,-0.295080,-0.122941,-0.105612,0.055956,-0.125316,0.042481,-0.009581,-0.075259,-0.557097,-0.081235
1,72,1.545300,0.341480,1.253989,0.205125,0.304724,1.235929,0.020430,0.338355,1.221581,-0.120264,0.290706,1.255575,-0.295737,0.113833,1.292557,-0.370085,0.007500,1.524965,-0.310365,-0.148047,1.288622,-0.408019,0.014568,0.534360,-0.168805,-0.410829,0.601032,0.630500,0.057871,-0.009526,-0.364943,0.136105,0.310600,-0.345824,-0.083253,0.182482,0.032320,-0.147060,-0.141257,0.013766,-0.075105,-0.469206,-0.069621
1,73,1.610500,0.285851,1.343728,0.299150,0.265020,1.305805,0.117709,0.303512,1.301884,-0.021725,0.272170,1.319909,-0.217479,0.116014,1.295730,-0.351888,0.004114,1.537034,-0.325104,-0.131422,1.290364,-0.435653,0.085357,0.551486,-0.216343,-0.482425,0.598198,0.583346,0.081360,-0.019376,-0.265283,0.064797,0.163309,-0.256925,-0.074295,0.117443,0.031253,-0.099423,-0.035834,0.004335,-0.071446,-0.552352,-0.073982
1,74,1.753800,-0.126049,1.411602,0.314107,-0.039700,1.355838,0.155620,0.060882,1.356605,0.052219,0.134174,1.358077,-0.136565,0.079743,1.301528,-0.324354,-0.033963,1.544634,-0.345604,-0.115523,1.292810,-0.491655,0.146659,0.767442,-0.268644,-0.727820,0.487409,0.399836,0.095427,-0.258207,-0.114592,0.069543,-0.130682,-0.175232,-0.081313,-0.095686,0.041524,-0.076139,0.179966,-0.022727,-0.067221,-0.695235,-0.086706
1,75,1.421800,0.369949,1.558934,0.240585,0.340656,1.479212,0.069886,0.339727,1.457712,-0.073410,0.270291,1.418962,-0.260680,0.110807,1.307415,-0.366843,0.007639,1.547326,-0.328253,-0.146931,1.289354,-0.407173,0.186733,0.571428,-0.253594,-0.556939,0.612731,0.556511,-0.040478,0.094322,-0.067200,-0.082081,0.195256,-0.112390,-0.082304,0.205979,0.060096,-0.056090,-0.139406,0.002314,-0.075082,-0.488297,-0.059951
1,76,1.777900,0.383571,1.573251,0.238455,0.350988,1.493134,0.069490,0.344213,1.473424,-0.074462,0.274469,1.432259,-0.261147,0.119196,1.317428,-0.368114,0.015910,1.551917,-0.337740,-0.138883,1.297416,-0.415312,0.254163,0.592792,-0.207163,-0.562579,0.605111,0.558783,-0.031571,0.111315,-0.041626,-0.083024,0.193965,-0.077856,-0.073103,0.223190,0.053472,-0.037068,-0.137609,-0.007616,-0.059515,-0.515239,-0.055251
1,77,1.888100,0.232078,1.398425,0.325498,0.229087,1.356899,0.140310,0.263319,1.354405,-0.000933,0.236241,1.355757,-0.201562,0.098170,1.303644,-0.345467,-0.014505,1.538353,-0.316944,-0.151741,1.291362,-0.416732,0.283478,0.682798,-0.020682,-0.565645,0.563840,0.558814,0.062579,-0.011042,-0.183591,0.020554,0.111980,-0.211776,-0.048535,0.125776,0.053614,-0.100235,-0.040479,-0.003013,-0.088526,-0.529950,-0.068453
1,78,1.610600,0.053052,1.850443,0.118211,0.091101,1.695307,0.016840,0.166575,1.614936,-0.080380,0.185272,1.497949,-0.240273,0.084897,1.323422,-0.348836,-0.024698,1.575830,-0.360445,-0.152653,1.290950,-0.443340,0.528718,0.707368,-0.216241,-0.697212,0.674885,0.236737,-0.257047,-0.199461,-0.052528,-0.227043,-0.011767,-0.091058,-0.102226,0.120880,0.070042,0.078276,0.034309,0.003471,-0.083577,-0.598043,-0.056932
1,79,1.821700,-0.291294,1.223949,0.244803,-0.177061,1.214551,0.098148,-0.048980,1.220491,0.030494,0.073350,1.266745,-0.119539,0.069253,1.294958,-0.290498,-0.048103,1.535310,-0.344643,-0.093979,1.299781,-0.499831,0.341553,0.785692,0.352034,-0.616655,0.407930,0.365575,0.261307,-0.381868,-0.266917,0.260025,-0.207160,-0.229144,-0.134642,-0.442900,0.017646,-0.102268,0.311803,-0.066430,-0.081244,-0.751345,-0.103889
1,80,1.632300,-0.276937,1.568794,0.205253,-0.154212,1.495439,0.082201,-0.030382,1.464774,0.009832,0.075585,1.420695,-0.152518,0.046297,1.316171,-0.327686,-0.082656,1.549791,-0.364853,-0.138698,1.284893,-0.498102,0.420758,0.836095,0.232457,-0.720200,0.486158,0.211681,-0.016200,-0.416567,-0.117473,-0.011287,-0.201975,-0.123810,-0.098935,-0.115038,0.071181,-0.040936,0.263367,-0.045949,-0.070116,-0.714840,-0.060580
1,81,1.921000,0.045544,1.853144,0.137519,0.092798,1.701986,0.032275,0.162772,1.624646,-0.069336,0.179015,1.504632,-0.229302,0.075497,1.321109,-0.332094,-0.031254,1.572887,-0.354825,-0.154142,1.282243,-0.435636,0.568733,0.749621,-0.093772,-0.713180,0.664066,0.206661,-0.257707,-0.175997,-0.022624,-0.241422,0.010391,-0.058642,-0.128613,0.090011,0.074409,0.095503,0.008216,-0.003795,-0.058776,-0.580118,-0.051948
1,82,2.609000,0.077510,1.745697,0.236892,0.121539,1.619043,0.099816,0.184890,1.568588,-0.020022,0.206571,1.479088,-0.201161,0.110133,1.315096,-0.328881,-0.000995,1.560515,-0.343414,-0.118729,1.283287,-0.440919,0.477982,0.725209,-0.072822,-0.739321,0.605638,0.281408,-0.156838,-0.135276,0.001069,-0.176365,-0.014015,-0.056875,-0.126705,0.076694,0.060078,0.019580,0.049845,-0.006216,-0.088208,-0.612479,-0.052774
1,83,2.010500,0.066919,1.781082,0.198530,0.107572,1.635965,0.084956,0.167663,1.581550,-0.034065,0.186917,1.486530,-0.213090,0.098998,1.319014,-0.339403,-0.010474,1.563863,-0.353372,-0.129059,1.283992,-0.447849,0.372600,0.604201,-0.393406,-0.742519,0.600020,0.296528,-0.168592,-0.115167,0.001711,-0.191017,-0.038760,-0.077361,-0.113283,0.082144,0.067152,0.036532,0.043455,-0.005340,-0.087003,-0.612787,-0.047395
1,84,1.910700,0.061817,1.322498,0.333628,0.106865,1.286526,0.154827,0.174963,1.301044,0.031680,0.200451,1.326770,-0.167814,0.104999,1.297616,-0.340818,-0.009962,1.527830,-0.332876,-0.125565,1.289262,-0.454716,0.227302,0.716518,-0.033875,-0.658162,0.507279,0.447459,0.149366,-0.123107,-0.167109,0.097646,0.000716,-0.223404,-0.068801,-0.019359,0.043282,-0.124688,0.050914,-0.013214,-0.110739,-0.602383,-0.067639
1,85,1.909600,-0.093858,1.745133,0.224931,-0.011614,1.619205,0.111310,0.075237,1.566968,0.008815,0.137087,1.479774,-0.164125,0.074869,1.318692,-0.308717,-0.031741,1.561385,-0.356382,-0.116934,1.277398,-0.476225,0.432991,0.755666,-0.160191,-0.764466,0.586810,0.161290,-0.143537,-0.248887,-0.050276,-0.164633,-0.135655,-0.092193,-0.142424,-0.054067,0.051238,0.034776,0.162686,-0.007546,-0.090849,-0.710066,-0.038724
1,86,2.142500,0.075674,1.588922,0.243432,0.134361,1.495981,0.087978,0.205791,1.463046,-0.030975,0.221624,1.417043,-0.225804,0.111041,1.315597,-0.371295,-0.000447,1.547046,-0.360746,-0.128370,1.292494,-0.457481,0.317437,0.730214,-0.135020,-0.747022,0.553497,0.314491,-0.049936,-0.154094,-0.115515,-0.062740,0.019039,-0.184045,-0.082407,0.117382,0.056560,-0.071574,0.008188,-0.011838,-0.102204,-0.575477,-0.052266
1,87,2.066100,-0.103141,1.751100,0.207367,-0.026904,1.620725,0.089435,0.070546,1.563848,0.001034,0.131712,1.476388,-0.167960,0.065351,1.323254,-0.316611,-0.040351,1.565019,-0.360910,-0.129458,1.279910,-0.481007,0.418837,0.752565,-0.157005,-0.765879,0.598998,0.166501,-0.160349,-0.290349,-0.071206,-0.140591,-0.116281,-0.110202,-0.123246,-0.030916,0.062167,0.033646,0.157638,0.008915,-0.067272,-0.710344,-0.041787
1,88,1.632100,-0.288137,1.570393,0.235900,-0.163701,1.490534,0.115711,-0.043238,1.466220,0.042340,0.066377,1.425398,-0.121413,0.045826,1.314039,-0.299714,-0.069019,1.550056,-0.350252,-0.121763,1.281409,-0.490375,0.312681,0.856270,-0.006111,-0.785776,0.482890,0.159060,-0.017374,-0.390163,-0.075114,-0.019887,-0.224461,-0.124428,-0.112953,-0.140098,0.059226,-0.032167,0.265620,-0.030188,-0.072581,-0.752739,-0.055783
1,89,1.600600,0.031685,1.205411,0.277716,0.089287,1.198655,0.096589,0.166236,1.222533,-0.015303,0.196031,1.278960,-0.205429,0.092738,1.293519,-0.348196,-0.034375,1.518376,-0.326931,-0.150629,1.293303,-0.457252,0.219956,0.721938,0.165291,-0.622201,0.499522,0.421844,0.217080,-0.142735,-0.209549,0.186255,0.052011,-0.222009,-0.085805,-0.098310,0.045154,-0.182132,0.043056,-0.016101,-0.088137,-0.592483,-0.073706
1,90,1.711500,0.187560,1.737404,0.199270,0.204811,1.609525,0.059402,0.242368,1.555691,-0.067213,0.213716,1.470832,-0.247245,0.083347,1.317565,-0.350935,-0.029764,1.559535,-0.334889,-0.164606,1.278118,-0.417656,0.397283,0.635216,-0.223044,-0.709052,0.619588,0.334493,-0.157313,-0.034860,-0.035468,-0.164948,0.121153,-0.080118,-0.098078,0.168175,0.082063,0.010870,-0.086500,-0.002834,-0.067840,-0.539880,-0.029237
1,91,1.543200,0.229035,1.407882,0.317322,0.229046,1.364802,0.131887,0.258494,1.374002,-0.006793,0.234975,1.373695,-0.209240,0.100093,1.300867,-0.350505,-0.012080,1.534575,-0.318620,-0.145856,1.287896,-0.433122,0.209703,0.649767,-0.081688,-0.651816,0.511243,0.529781,0.079565,0.006401,-0.061589,0.012819,0.100656,-0.129953,-0.072239,0.153140,0.036469,-0.111291,-0.035145,-0.002240,-0.082084,-0.561100,-0.061962
1,92,1.256500,0.043210,1.187137,0.314366,0.093627,1.202540,0.131131,0.166733,1.235988,0.016048,0.199453,1.292133,-0.175426,0.100027,1.297072,-0.337653,-0.021732,1.518068,-0.319126,-0.131750,1.290093,-0.460545,0.195638,0.711338,0.208583,-0.598569,0.468240,0.478177,0.229880,-0.138660,-0.166146,0.175376,0.028246,-0.196637,-0.051247,-0.065309,0.043900,-0.183142,0.056506,-0.021756,-0.080194,-0.613830,-0.074929
1,93,1.621700,0.054343,1.554844,0.296878,0.105592,1.465863,0.137196,0.172713,1.446928,0.014495,0.196887,1.411087,-0.182215,0.095647,1.309633,-0.342524,-0.017229,1.551585,-0.346590,-0.127973,1.282423,-0.469062,0.385148,0.739043,-0.021939,-0.708213,0.577128,0.328295,-0.000867,-0.153151,-0.136783,-0.038544,-0.000725,-0.150170,-0.089622,0.026546,0.055876,-0.032486,0.048256,-0.004871,-0.068666,-0.633501,-0.051157
1,94,1.542800,0.038719,1.850207,0.143518,0.089328,1.693224,0.049633,0.154626,1.621279,-0.054361,0.170747,1.507648,-0.219386,0.075766,1.324002,-0.325282,-0.037919,1.576631,-0.338158,-0.154531,1.280353,-0.430057,0.516415,0.698315,-0.224363,-0.751301,0.638071,0.163717,-0.238175,-0.150982,-0.016172,-0.227038,-0.004659,-0.058290,-0.121138,0.096245,0.081356,0.097767,0.027809,-0.007529,-0.060621,-0.608084,-0.044278
1,95,1.299000,0.261912,1.581807,0.226302,0.263567,1.487591,0.058918,0.298422,1.455258,-0.074120,0.259171,1.410886,-0.265187,0.100760,1.307034,-0.375399,-0.009214,1.547474,-0.340170,-0.152656,1.284456,-0.432745,0.404140,0.651749,-0.032827,-0.643803,0.633042,0.401301,-0.061022,-0.029170,-0.111562,-0.080222,0.173864,-0.158735,-0.088610,0.213795,0.048029,-0.049205,-0.093851,-0.005736,-0.079561,-0.517011,-0.051439
1,96,1.879300,0.247127,1.763006,0.156711,0.256565,1.631977,0.016705,0.294662,1.562732,-0.103904,0.255664,1.467967,-0.273562,0.107720,1.316162,-0.358021,0.003089,1.553479,-0.326510,-0.142407,1.278375,-0.412762,0.480646,0.658572,-0.100618,-0.678147,0.664198,0.306078,-0.202622,-0.051244,-0.077578,-0.187656,0.168608,-0.108169,-0.105901,0.210293,0.066353,-0.004176,-0.106306,0.008694,-0.071471,-0.515831,-0.034715
1,97,1.299300,0.047353,1.562601,0.296335,0.104062,1.475879,0.134614,0.177795,1.455437,0.016572,0.207905,1.417660,-0.180837,0.107254,1.309525,-0.341287,-0.001918,1.549994,-0.335043,-0.118359,1.286311,-0.459445,0.375216,0.757156,0.010819,-0.722055,0.573127,0.317204,-0.013586,-0.171746,-0.071098,-0.045373,-0.010653,-0.121454,-0.086892,0.045360,0.051025,-0.038178,0.043461,-0.003037,-0.082417,-0.621806,-0.059617
1,98,1.822800,-0.276099,1.254052,0.198087,-0.152253,1.236229,0.053330,-0.021756,1.209142,-0.000238,0.092075,1.239417,-0.138359,0.055002,1.292700,-0.297018,-0.084221,1.513964,-0.328365,-0.131268,1.295288,-0.489457,0.289921,0.790354,0.361543,-0.655477,0.444010,0.259381,0.199197,-0.444585,-0.326765,0.306613,-0.111716,-0.241816,-0.118771,-0.343900,0.030259,-0.196095,0.280150,-0.064781,-0.065096,-0.723471,-0.094574
1,99,1.886800,0.039186,1.564293,0.265134,0.090811,1.471014,0.106967,0.160783,1.437688,-0.014495,0.179763,1.398450,-0.209958,0.095099,1.309196,-0.353282,-0.027977,1.538004,-0.354711,-0.149671,1.286027,-0.459937,0.120009,0.600906,-0.366833,-0.677441,0.618207,0.317469,-0.032469,-0.164152,-0.140454,-0.030465,-0.017513,-0.107835,-0.296268,-0.110916,0.119863,-0.086639,0.031042,-0.009594,-0.094338,-0.581850,-0.054734
1,100,2.276500,0.049391,1.767076,0.161576,0.093003,1.627755,0.034177,0.175645,1.554688,-0.059101,0.197517,1.458631,-0.227356,0.092174,1.317777,-0.348141,-0.024144,1.560092,-0.344083,-0.148749,1.283324,-0.434083,0.245727,0.573088,-0.390951,-0.691349,0.678843,0.218245,-0.200437,-0.241565,-0.119156,-0.152071,0.001581,-0.135154,-0.113263,0.114536,0.071064,0.017392,0.015767,-0.007060,-0.088616,-0.580861,-0.041703
1,101,1.898700,0.222001,1.580752,0.274186,0.224226,1.482977,0.107334,0.261392,1.454391,-0.026292,0.236572,1.410821,-0.222953,0.097735,1.308131,-0.351824,-0.010480,1.548655,-0.341488,-0.149513,1.283631,-0.433000,0.107126,0.537345,-0.324777,-0.629802,0.644412,0.415681,-0.041570,-0.032084,-0.120833,-0.079095,0.102147,-0.163952,-0.123667,0.138624,0.047691,-0.032817,-0.064060,-0.009171,-0.103485,-0.560409,-0.038464
1,102,1.443600,-0.166752,1.580490,0.276077,-0.055812,1.501848,0.139252,0.054609,1.464588,0.050866,0.137649,1.414196,-0.123073,0.085287,1.310197,-0.304025,-0.020897,1.554334,-0.342170,-0.096825,1.286122,-0.489084,0.182267,0.798053,-0.177830,-0.687465,0.549987,0.204884,-0.031083,-0.354239,-0.137970,-0.035988,-0.148187,-0.164059,-0.105648,-0.122275,0.039301,-0.010432,0.180181,-0.029628,-0.089106,-0.737896,-0.068784
1,103,1.877000,0.201885,1.749894,0.224637,0.212258,1.619991,0.080113,0.250345,1.561235,-0.045098,0.221181,1.473405,-0.222968,0.080847,1.322033,-0.328854,-0.022566,1.567306,-0.343137,-0.160605,1.281776,-0.432731,0.188418,0.530946,-0.368063,-0.645903,0.682040,0.334695,-0.166662,-0.050855,-0.062273,-0.177549,0.126886,-0.086303,-0.109723,0.112990,0.059269,0.050750,-0.063340,-0.001125,-0.079426,-0.611667,-0.031330
1,104,1.876900,0.365716,1.564063,0.221579,0.333047,1.481939,0.049861,0.348196,1.444166,-0.089301,0.284100,1.401247,-0.272996,0.109780,1.308863,-0.369849,0.012345,1.549699,-0.347160,-0.146571,1.279503,-0.424415,0.204216,0.538603,-0.161560,-0.527063,0.690600,0.463209,-0.073237,0.024089,-0.169520,-0.086406,0.233512,-0.179521,-0.100851,0.205795,0.054324,-0.011114,-0.184456,0.003562,-0.091734,-0.518774,-0.024853
1,105,1.765900,-0.120820,1.589857,0.332813,-0.039309,1.507643,0.176678,0.047579,1.483803,0.063089,0.116483,1.438610,-0.122853,0.074999,1.317431,-0.298088,-0.023604,1.556310,-0.349439,-0.106826,1.281365,-0.480618,0.215974,0.772348,-0.129368,-0.708852,0.571899,0.280615,-0.019593,-0.239396,-0.067888,-0.061796,-0.164703,-0.109247,-0.119276,-0.119350,0.055697,-0.001741,0.167513,-0.008468,-0.087093,-0.734949,-0.049375
1,106,2.143300,-0.212182,1.852510,0.090235,-0.110498,1.704034,0.024116,-0.004723,1.630667,-0.041836,0.087368,1.514811,-0.179275,0.054438,1.333468,-0.311922,-0.039580,1.576494,-0.431974,-0.107605,1.274059,-0.508904,0.462211,0.784931,-0.185510,-0.739308,0.604873,-0.020324,-0.226107,-0.383917,-0.073974,-0.224720,-0.232897,-0.095391,-0.173427,-0.135524,0.057882,0.174482,0.314073,-0.008503,-0.109585,-0.777442,-0.027908
1,107,1.532200,-0.172392,1.797508,0.230770,-0.076561,1.670248,0.118100,0.012673,1.607547,0.021512,0.085822,1.505889,-0.138328,0.048888,1.325427,-0.275531,-0.061367,1.574119,-0.338183,-0.127591,1.275443,-0.460684,0.350062,0.791159,-0.151138,-0.738409,0.608920,0.107189,-0.181132,-0.283233,-0.048321,-0.202822,-0.190121,-0.068118,-0.139165,-0.090264,0.075246,0.092097,0.204507,-0.015336,-0.058344,-0.757853,-0.031347
